CountryName,CountryCode,Y1990,Y2000,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
Netherlands,NLD,26791.48616,34832.62192,39351.50269,37674.64798,38007.6452,38460.14221,37913.04508,37729.4832,38127.68373,38817.23043,39464.48701,40468.77425
New Caledonia,NCL,1465350.873,1382591.536,0,0,0,0,0,0,0,0,0,0
New Zealand,NZL,34460.46117,40209.67652,46412.29696,46831.05529,46758.91236,47654.69222,48578.73145,49179.72824,50159.81198,51403.77575,52083.26398,52533.49845
Nicaragua,NIC,16945.57426,19498.89072,23087.02892,22042.86823,22729.61793,23873.71442,25124.8411,26058.42813,26995.56731,27966.48775,28946.25561,30023.08811
Niger,NER,155116.0317,130646.9248,141537.8049,135327.1009,141191.8046,139000.5623,149623.6049,151567.8609,156835.4921,157480.4716,159034.829,160571.1839
Nigeria,NGA,206575.0964,193442.432,319934.3374,333135.426,349791.642,357204.0543,362648.1497,372130.0412,385227.6201,385141.964,369119.6475,362580.3981
Northern Mariana Islands,MNP,0,0,16785.35982,14279.55599,14809.6428,13832.59584,13924.56905,14212.74706,14595.72593,15050.35026,19282.84536,0
Norway,NOR,364273.8134,493866.8211,549520.7753,533457.9549,530498.1212,528750.6408,536054.0649,535142.6451,539592.7141,544603.885,545890.8337,551340.5329
Oman,OMN,5730.264546,7189.534703,7348.639768,7462.619782,7413.544811,6887.906716,7036.509379,6855.753808,6600.73089,6520.294966,6522.023105,6207.524575
Pakistan,PAK,38270.09449,43781.55169,53529.28138,53923.06284,53661.72159,53989.38877,54712.06299,55922.67283,57327.43507,58824.09876,60846.85557,63070.92743
Palau,PLW,0,12160.42764,12545.53589,11807.82126,11626.03322,12285.6595,12674.90606,12386.06119,12615.2176,13767.51691,13637.87844,12993.91596
Panama,PAN,3458.022888,4677.356407,6653.316215,6617.237039,6880.183667,7525.230475,8118.446208,8530.745934,8812.53255,9150.922504,9452.934085,9802.629736
Papua New Guinea,PNG,4544.589298,5255.67149,5441.282228,5677.532941,6110.933643,6041.665678,6185.106065,6284.948392,7101.795627,7323.227723,7309.922418,7320.286696
Paraguay,PRY,3058817.601,3083301.714,3492540.164,3309855.011,3693762.05,3802778.234,3705363.932,4168916.318,4307924.957,4377722.617,4495329.247,4472846.224
Peru,PER,6940.686934,8574.494984,12180.373,12161.19562,13007.61233,13651.08031,14297.53925,14932.90718,15086.51598,15376.80655,15784.58933,15986.48365
Philippines,PHL,43586.58029,45911.55569,57707.91114,57440.78644,60831.58597,62031.16227,65091.84566,68547.52886,71581.58706,74719.29927,78617.15041,82594.97963
Poland,POL,17933.37528,25709.2632,35585.36369,36564.17792,37991.37361,39876.04318,40517.3096,41106.07106,42487.43184,44150.31354,45434.44949,47494.69538
Portugal,PRT,12599.63527,16243.62917,17237.56148,16708.2731,17017.69699,16731.40006,16122.64871,16028.16171,16258.75301,16623.70157,16946.28257,17454.05653
Puerto Rico,PRI,1871.020639,2609.92677,2893.987715,2853.002746,2855.63042,2878.491828,2914.38574,2938.929502,2951.760091,2970.76711,2949.960664,0
Qatar,QAT,0,283915.5302,313792.6753,306825.4604,327992.4945,339024.4327,328415.1068,321429.7617,316772.6505,313861.6802,309819.3481,306486.6735
Romania,ROU,10672.70326,9783.655649,17681.49334,16775.62873,16401.0923,16816.5097,17100.68808,17770.47916,18385.89513,19206.71519,20248.24777,21782.92959
Russian Federation,RUS,496473.8312,337995.0488,577467.3597,532144.0271,555860.7666,584781.2564,605140.9641,614634.7789,608223.9961,589748.7846,587345.05,595748.2225
Rwanda,RWA,257925.8537,234394.0462,373503.1807,386130.4787,403555.554,424749.0341,449803.9782,459004.8523,481801.2338,511709.1775,529212.483,548118.3581
Samoa,WSM,5822.613682,6902.34179,9139.672853,8639.01832,8616.127386,9043.108731,9006.094274,8759.563214,8793.671018,8869.66799,9436.890711,9608.06166
San Marino,SMR,0,50587.20549,60887.61491,52436.28552,49373.1919,44153.12341,40295.79495,38603.22571,37847.93459,37682.03883,37767.6716,38008.98204
Sao Tome and Principe,STP,0,0,16553587.8,16568102.97,17272781.83,17626642.1,17773991.27,18215832.79,18980626.38,19273687.34,19641553.31,19961605.16
Saudi Arabia,SAU,67510.27023,68487.11281,74222.70144,70729.16249,72223.45221,77158.11731,78961.3018,78768.79546,79437.99333,80654.83385,80176.69771,77986.19798
Senegal,SEN,319280.2489,330644.8433,374898.3489,373367.9,377970.9274,373503.4758,378521.9698,380042.2964,383951.477,396983.4772,411797.362,427568.3937
Serbia,SRB,0,264727.5019,428213.0798,416537.0293,420659.2775,429935.5179,427640.8212,440778.185,434742.4949,440209.26,454899.3939,465773.4937
Seychelles,SYC,49395.33284,64115.32953,69713.41828,68672.82183,70758.60532,78372.84569,78586.28358,81791.05115,84156.36524,86364.11689,89053.90169,91665.25686
Sierra Leone,SLE,1115411.609,814092.3078,1031432.266,1039877.438,1070293.588,1111556.376,1251092.003,1476234.342,1509253.435,1172225.534,1216455.651,1240035.039
Singapore,SGP,30240.37029,45527.34473,58153.41419,56085.25429,63497.75801,66136.92799,67169.19184,69468.20636,71235.2945,71972.76532,72747.96011,75313.62182
